id,host_id,price,reply time,guest favourite,host since,room_type,host total listings count,consumer,total reviewers number,accommodates,bathrooms,bedrooms,beds,listing number,host response rate,host acceptance rate,sales,price_log,city_Amsterdam,city_Dublin,city_Hongkong,city_Munich,city_NewYork,city_Singapore,city_Toronto,city_berlin,city_sydney,city_taipei,city_tokyo,area_Asia,area_Europe,area_North America,consumer_missing_flag,host_experience_days,property_size_category
27943,704463,109.0,1.0,0,1970-01-01 00:00:00.000004704,3,9,6.67,120,5,1.0,1,4,9,1.0,0.98,88,4.700480365792417,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27944,704463,193.0,1.0,0,1970-01-01 00:00:00.000004704,3,9,6.67,246,6,1.5,3,6,9,1.0,0.98,118,5.267858159063328,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27945,82238994,49.0,1.0,1,1970-01-01 00:00:00.000002855,3,1,6.67,624,2,1.0,1,1,1,1.0,1.0,185,3.912023005428146,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27946,9867523,37.0,0.0,0,1970-01-01 00:00:00.000003828,2,1,6.67,45,1,1.0,1,1,1,1.0,0.57,331,3.6375861597263857,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27947,704463,117.0,1.0,0,1970-01-01 00:00:00.000004704,3,9,6.67,107,5,1.0,1,3,9,1.0,0.98,86,4.770684624465665,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27948,1194258,123.0,1.0,1,1970-01-01 00:00:00.000004605,3,10,6.67,154,2,1.0,0,1,10,1.0,0.99,316,4.820281565605037,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
27949,1240970,45.0,0.0,0,1970-01-01 00:00:00.000004594,3,1,6.67,6,2,1.0,1,1,1,0.0,0.0,210,3.828641396489095,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27950,81509679,220.0,0.0,0,1970-01-01 00:00:00.000002859,3,1,6.67,5,2,1.5,1,2,1,0.0,0.0,1,5.3981627015177525,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27951,2008587,75.0,0.0,0,1970-01-01 00:00:00.000004419,2,1,6.67,77,4,1.0,2,2,6,0.9,0.74,2,4.330733340286331,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
27952,24861887,79.0,0.0,0,1970-01-01 00:00:00.000003425,2,1,6.67,0,3,1.0,0,1,1,0.0,0.0,1,4.382026634673881,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
27953,31833654,250.0,0.0,0,1970-01-01 00:00:00.000003295,3,1,6.67,34,6,1.0,3,4,1,0.0,0.26,220,5.5254529391317835,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27954,107661921,45.0,0.0,0,1970-01-01 00:00:00.000002691,3,1,6.67,44,3,1.0,1,2,1,0.5,0.17,224,3.828641396489095,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27955,8250486,198.0,1.0,0,1970-01-01 00:00:00.000003908,1,49,6.67,108,6,1.5,1,6,49,0.99,0.94,295,5.293304824724492,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27956,26836482,64.0,1.0,0,1970-01-01 00:00:00.000003381,3,11,6.67,309,4,1.0,1,3,11,1.0,1.0,140,4.174387269895637,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27957,4097958,150.0,0.0,0,1970-01-01 00:00:00.000004192,3,2,6.67,88,3,1.0,1,2,2,0.0,0.0,185,5.017279836814924,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27958,1836439,105.0,1.0,1,1970-01-01 00:00:00.000004444,3,2,6.67,240,4,1.0,1,1,2,1.0,0.99,101,4.663439094112067,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27959,31070180,320.0,1.0,1,1970-01-01 00:00:00.000003307,3,1,6.67,74,5,2.0,4,4,1,1.0,0.9,365,5.771441123130016,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Large (4+ Bedrooms)
27960,13823,200.0,0.0,0,1970-01-01 00:00:00.000005493,3,1,6.67,4,4,1.0,3,4,1,1.0,0.4,348,5.303304908059076,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27961,41119131,100.0,1.0,1,1970-01-01 00:00:00.000003186,2,2,6.67,445,2,2.0,1,1,2,0.92,1.0,284,4.61512051684126,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27962,109466802,63.0,0.0,0,1970-01-01 00:00:00.000002676,3,2,6.67,0,3,1.0,3,2,2,0.0,0.0,128,4.1588830833596715,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27963,718939,118.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,171,4,1.0,1,3,13,0.98,1.0,139,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27964,109813917,284.0,1.0,1,1970-01-01 00:00:00.000002674,3,1,6.67,106,4,1.0,2,2,1,1.0,1.0,355,5.652489180268651,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
27965,72447965,42.0,1.0,1,1970-01-01 00:00:00.000002906,2,2,6.67,156,2,1.0,1,2,2,1.0,0.85,133,3.7612001156935624,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27966,109876762,96.0,1.0,1,1970-01-01 00:00:00.000002674,3,1,6.67,164,3,1.0,1,2,1,1.0,1.0,342,4.574710978503383,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27967,5982514,88.0,0.0,0,1970-01-01 00:00:00.000004031,3,2,6.67,41,2,1.0,1,1,2,0.67,0.83,359,4.48863636973214,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27968,106026967,84.0,0.0,0,1970-01-01 00:00:00.000002706,2,2,6.67,49,4,1.0,1,2,2,1.0,0.75,108,4.442651256490317,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27969,3400768,333.0,1.0,1,1970-01-01 00:00:00.000004264,3,1,6.67,18,6,2.0,3,3,1,1.0,1.0,348,5.811140992976701,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27970,109992090,63.0,0.0,0,1970-01-01 00:00:00.000002673,3,1,6.67,0,3,1.0,1,1,1,0.0,0.0,0,4.1588830833596715,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27971,9733781,56.0,0.0,0,1970-01-01 00:00:00.000003835,2,1,6.67,116,2,2.0,1,1,1,0.8,0.54,351,4.04305126783455,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27972,110464754,77.0,1.0,1,1970-01-01 00:00:00.000002670,3,1,6.67,35,2,1.0,1,2,1,1.0,1.0,282,4.356708826689592,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27973,5949335,159.0,0.0,0,1970-01-01 00:00:00.000004033,3,1,6.67,89,8,1.5,5,6,1,1.0,0.71,299,5.075173815233827,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Large (4+ Bedrooms)
27974,1663860,129.0,0.0,0,1970-01-01 00:00:00.000004477,3,1,6.67,51,2,1.0,1,1,1,0.5,0.52,336,4.867534450455582,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27975,110572838,136.0,1.0,0,1970-01-01 00:00:00.000002669,3,1,6.67,237,4,1.0,1,2,1,1.0,1.0,153,4.919980925828125,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27976,718939,107.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,159,4,1.0,1,3,13,0.98,1.0,120,4.68213122712422,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27977,381006,150.0,0.0,0,1970-01-01 00:00:00.000004832,3,1,6.67,42,2,1.0,1,2,1,1.0,0.0,102,5.017279836814924,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27978,718939,130.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,321,4,1.5,0,4,13,0.98,1.0,160,4.875197323201151,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
27979,111176402,108.0,0.0,0,1970-01-01 00:00:00.000002666,3,1,6.67,5,4,1.0,1,4,1,0.0,0.0,34,4.6913478822291435,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27980,909226,1464.0,1.0,1,1970-01-01 00:00:00.000004656,3,12,6.67,35,16,8.5,14,15,12,1.0,1.0,208,7.289610521451167,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Large (4+ Bedrooms)
27981,87442687,114.0,1.0,1,1970-01-01 00:00:00.000002829,3,21,6.67,238,2,1.5,1,1,21,1.0,0.97,93,4.74493212836325,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27982,718939,118.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,251,4,1.0,1,3,13,0.98,1.0,193,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27983,2011296,84.0,0.0,0,1970-01-01 00:00:00.000004419,2,1,6.67,19,2,1.0,1,1,1,1.0,0.67,36,4.442651256490317,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27984,112375235,90.0,0.0,0,1970-01-01 00:00:00.000002658,2,1,6.67,31,1,1.0,1,0,1,0.5,0.78,276,4.51085950651685,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27985,112381310,92.0,1.0,1,1970-01-01 00:00:00.000002658,3,1,6.67,228,5,1.0,2,1,1,1.0,1.0,95,4.532599493153256,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
27986,112571636,90.0,0.0,0,1970-01-01 00:00:00.000002657,3,1,6.67,19,2,1.0,1,1,1,0.75,0.4,235,4.51085950651685,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27987,23403660,154.0,1.0,1,1970-01-01 00:00:00.000003464,3,1,6.67,183,7,2.0,3,4,1,1.0,0.91,141,5.043425116919247,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27988,3657833,180.0,0.0,0,1970-01-01 00:00:00.000004237,3,1,6.67,25,6,2.0,3,5,1,1.0,0.75,297,5.198497031265826,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
27989,86484113,56.0,0.0,0,1970-01-01 00:00:00.000002834,3,2,6.67,8,3,1.0,1,2,2,0.0,0.0,1,4.04305126783455,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27990,1315189,171.0,1.0,1,1970-01-01 00:00:00.000004577,3,7,6.67,122,6,1.0,2,4,7,1.0,0.85,320,5.147494476813453,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
27991,718939,118.0,1.0,1,1970-01-01 00:00:00.000004700,3,13,6.67,273,4,1.0,1,4,13,0.98,1.0,149,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27992,151231271,80.0,1.0,0,1970-01-01 00:00:00.000002416,3,2,6.67,361,4,1.0,2,3,3,1.0,0.88,141,4.394449154672439,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
27993,27952946,96.0,1.0,0,1970-01-01 00:00:00.000003360,3,14,6.67,189,2,1.0,0,1,20,0.97,1.0,100,4.574710978503383,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
27994,718939,118.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,234,4,1.0,1,3,13,0.98,1.0,139,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27995,718939,118.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,210,4,1.0,2,4,13,0.98,1.0,171,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
27996,26066016,55.0,0.0,0,1970-01-01 00:00:00.000003396,2,1,6.67,105,2,1.0,1,2,1,0.0,0.0,192,4.02535169073515,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27997,2213775,70.0,0.0,0,1970-01-01 00:00:00.000004390,2,3,6.67,4,1,1.5,1,1,3,1.0,0.44,218,4.2626798770413155,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27998,28490863,138.0,1.0,1,1970-01-01 00:00:00.000003350,3,1,6.67,104,2,1.0,1,1,5,1.0,1.0,362,4.9344739331306915,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
27999,2405117,140.0,0.0,0,1970-01-01 00:00:00.000004366,3,1,6.67,14,4,2.0,2,0,1,1.0,0.5,340,4.948759890378168,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28000,52422056,199.0,1.0,1,1970-01-01 00:00:00.000003048,3,1,6.67,93,2,1.0,1,1,1,1.0,0.91,7,5.298317366548036,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28001,113010563,147.0,1.0,1,1970-01-01 00:00:00.000002654,3,1,6.67,71,4,1.0,2,2,1,1.0,0.94,359,4.997212273764115,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28002,64166708,220.0,0.0,0,1970-01-01 00:00:00.000002961,3,8,6.67,37,5,1.0,1,2,8,1.0,0.74,192,5.3981627015177525,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28003,74558752,457.0,1.0,1,1970-01-01 00:00:00.000002894,3,1,6.67,34,5,1.0,3,3,1,1.0,1.0,13,6.126869184114185,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
28004,95631946,80.0,1.0,1,1970-01-01 00:00:00.000002782,3,1,6.67,348,2,1.0,1,2,1,1.0,1.0,188,4.394449154672439,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28005,38936151,239.0,0.0,0,1970-01-01 00:00:00.000003209,3,5,6.67,147,16,1.5,5,11,8,0.98,0.41,107,5.480638923341991,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Large (4+ Bedrooms)
28006,112062645,90.0,0.0,0,1970-01-01 00:00:00.000002660,3,1,6.67,0,2,1.0,1,0,1,0.0,0.0,192,4.51085950651685,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28007,718939,118.0,1.0,1,1970-01-01 00:00:00.000004700,3,13,6.67,180,4,1.0,1,4,13,0.98,1.0,138,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28008,114808337,117.0,1.0,0,1970-01-01 00:00:00.000002643,3,3,6.67,35,5,1.0,2,6,3,1.0,0.91,59,4.770684624465665,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28009,1315189,139.0,1.0,1,1970-01-01 00:00:00.000004577,3,7,6.67,91,3,1.0,1,3,7,1.0,0.85,311,4.941642422609304,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28010,91856831,105.0,0.0,0,1970-01-01 00:00:00.000002806,3,3,6.67,9,3,1.5,2,2,3,1.0,0.0,312,4.663439094112067,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28011,71911938,214.0,0.0,0,1970-01-01 00:00:00.000002909,3,1,6.67,61,3,1.0,2,3,1,1.0,0.77,305,5.3706380281276624,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28012,115884978,61.0,1.0,1,1970-01-01 00:00:00.000002636,3,2,6.67,260,2,1.0,1,1,2,1.0,0.97,341,4.127134385045092,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28013,1315189,145.0,1.0,1,1970-01-01 00:00:00.000004577,3,7,6.67,81,3,1.0,1,3,7,1.0,0.85,288,4.983606621708336,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28014,909226,248.0,1.0,1,1970-01-01 00:00:00.000004656,3,12,6.67,361,10,1.5,3,5,12,1.0,1.0,125,5.517452896464707,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
28015,105573256,41.0,1.0,1,1970-01-01 00:00:00.000002710,2,2,6.67,111,4,1.5,2,3,2,1.0,1.0,264,3.737669618283368,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28016,119577758,38.0,0.0,0,1970-01-01 00:00:00.000002612,2,9,6.67,471,2,2.0,1,1,21,0.0,0.0,35,3.6635616461296463,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28017,113498573,131.0,1.0,0,1970-01-01 00:00:00.000002651,3,5,6.67,110,4,1.0,1,2,5,1.0,1.0,122,4.882801922586371,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28018,113498573,270.0,1.0,0,1970-01-01 00:00:00.000002651,3,5,6.67,94,8,1.0,4,4,5,1.0,1.0,166,5.602118820879701,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Large (4+ Bedrooms)
28019,2551573,49.0,1.0,0,1970-01-01 00:00:00.000004348,3,1,6.67,267,2,1.0,0,1,1,1.0,1.0,345,3.912023005428146,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
28020,20434299,90.0,0.0,0,1970-01-01 00:00:00.000003539,3,2,6.67,0,2,1.0,1,1,2,0.0,0.0,7,4.51085950651685,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28021,1315189,143.0,1.0,0,1970-01-01 00:00:00.000004577,3,7,6.67,169,4,1.0,2,4,7,1.0,0.85,342,4.969813299576001,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28022,8912086,79.0,0.0,0,1970-01-01 00:00:00.000003878,3,40,6.67,10,2,1.0,1,2,40,0.98,0.75,343,4.382026634673881,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28023,106026967,123.0,0.0,0,1970-01-01 00:00:00.000002706,3,2,6.67,61,4,1.0,3,2,2,1.0,0.75,279,4.820281565605037,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
28024,3902377,188.0,1.0,0,1970-01-01 00:00:00.000004214,3,1,6.67,315,8,1.0,3,5,1,1.0,0.99,226,5.241747015059643,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
28025,718939,118.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,222,4,1.0,1,4,13,0.98,1.0,133,4.77912349311153,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28026,718939,107.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,188,3,1.0,0,3,13,0.98,1.0,157,4.68213122712422,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
28027,3565727,40.0,0.0,0,1970-01-01 00:00:00.000004247,2,1,6.67,23,1,1.0,1,1,1,1.0,0.5,186,3.713572066704308,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28028,117498526,55.0,0.0,0,1970-01-01 00:00:00.000002626,2,1,6.67,120,2,1.0,1,1,1,1.0,0.59,313,4.02535169073515,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28029,110284433,28.0,0.0,0,1970-01-01 00:00:00.000002671,2,1,6.67,80,1,2.5,1,1,1,1.0,0.25,332,3.367295829986474,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28030,718939,130.0,1.0,0,1970-01-01 00:00:00.000004700,3,13,6.67,291,5,1.0,0,5,13,0.98,1.0,183,4.875197323201151,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
28031,46566344,271.0,1.0,1,1970-01-01 00:00:00.000003122,3,4,6.67,138,12,2.0,3,6,4,1.0,1.0,97,5.605802066295998,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
28032,6732062,145.0,0.0,0,1970-01-01 00:00:00.000003984,3,4,6.67,62,6,1.0,4,6,4,0.84,0.72,258,4.983606621708336,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Large (4+ Bedrooms)
28033,118478343,124.0,1.0,1,1970-01-01 00:00:00.000002619,2,1,6.67,17,2,1.0,1,1,2,1.0,0.97,146,4.8283137373023015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28034,119024407,50.0,0.0,0,1970-01-01 00:00:00.000002616,3,1,6.67,188,2,1.0,1,2,1,0.0,0.8,193,3.9318256327243257,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28035,24082778,76.0,1.0,0,1970-01-01 00:00:00.000003447,3,1,6.67,327,2,1.0,1,1,1,1.0,1.0,253,4.343805421853684,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28036,2425138,160.0,0.0,0,1970-01-01 00:00:00.000004363,3,1,6.67,16,7,1.0,2,5,1,1.0,0.57,343,5.081404364984463,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28037,7327737,75.0,1.0,1,1970-01-01 00:00:00.000002613,2,1,6.67,7,2,1.0,1,1,1,1.0,0.9,343,4.330733340286331,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28038,49674417,110.0,0.0,0,1970-01-01 00:00:00.000003082,2,1,6.67,0,2,1.0,1,1,1,0.0,0.0,3,4.709530201312334,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28039,14117635,93.0,1.0,0,1970-01-01 00:00:00.000003674,3,10,6.67,136,4,1.0,1,3,11,1.0,1.0,79,4.543294782270004,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28040,29460498,80.0,0.0,0,1970-01-01 00:00:00.000003334,3,1,6.67,5,2,1.5,2,2,1,0.0,0.0,7,4.394449154672439,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28041,21631854,131.0,0.0,0,1970-01-01 00:00:00.000003509,3,1,6.67,11,2,1.0,1,1,1,0.9,0.59,186,4.882801922586371,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28042,119891007,51.0,1.0,1,1970-01-01 00:00:00.000002610,2,2,6.67,146,1,1.0,1,1,2,1.0,0.92,365,3.951243718581427,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28043,47702685,139.0,1.0,0,1970-01-01 00:00:00.000003107,3,2,6.67,424,3,1.0,1,3,4,1.0,1.0,72,4.941642422609304,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28044,5383857,138.0,0.0,0,1970-01-01 00:00:00.000004071,3,1,6.67,31,2,1.0,1,1,1,1.0,0.67,211,4.9344739331306915,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28045,1275576,85.0,1.0,0,1970-01-01 00:00:00.000004586,3,6,6.67,166,3,1.5,1,1,6,1.0,1.0,285,4.454347296253507,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28046,1275576,79.0,1.0,0,1970-01-01 00:00:00.000004586,3,6,6.67,181,3,1.0,0,1,6,1.0,1.0,275,4.382026634673881,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
28047,11701433,46.0,1.0,1,1970-01-01 00:00:00.000003747,3,2,6.67,14,2,1.0,1,1,2,1.0,0.91,68,3.8501476017100584,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28048,42648992,41.0,1.0,1,1970-01-01 00:00:00.000003170,2,1,6.67,93,2,1.0,1,2,1,1.0,0.94,358,3.737669618283368,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28049,45569143,109.0,1.0,1,1970-01-01 00:00:00.000003134,3,1,6.67,252,3,1.0,1,2,1,1.0,1.0,242,4.700480365792417,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28050,121479523,885.0,0.0,0,1970-01-01 00:00:00.000002600,3,1,6.67,19,4,1.0,2,3,1,0.0,0.0,261,6.786716950605081,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28051,119577758,41.0,0.0,0,1970-01-01 00:00:00.000002612,2,9,6.67,103,2,2.0,1,1,21,0.0,0.0,26,3.737669618283368,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28052,122062923,793.0,1.0,1,1970-01-01 00:00:00.000002597,3,1,6.67,124,2,1.0,1,1,1,1.0,0.94,286,6.677083461247136,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28053,30981168,139.0,1.0,1,1970-01-01 00:00:00.000003309,3,3,6.67,157,5,1.0,0,3,3,1.0,1.0,183,4.941642422609304,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
28054,119577758,38.0,0.0,0,1970-01-01 00:00:00.000002612,2,9,6.67,281,2,2.0,1,1,21,0.0,0.0,36,3.6635616461296463,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28055,122389443,156.0,1.0,1,1970-01-01 00:00:00.000002595,3,1,6.67,185,4,1.0,1,1,2,1.0,0.82,361,5.056245805348308,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28056,443499,66.0,1.0,0,1970-01-01 00:00:00.000004796,3,2,6.67,67,2,1.0,1,2,3,1.0,0.91,0,4.204692619390966,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28057,122796983,58.0,0.0,0,1970-01-01 00:00:00.000002592,3,1,6.67,161,2,1.0,1,2,1,0.79,0.87,176,4.07753744390572,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28058,41144716,40.0,0.0,0,1970-01-01 00:00:00.000003186,2,1,6.67,47,2,1.0,0,1,1,0.0,0.0,1,3.713572066704308,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,Studio
28059,1625771,83.0,1.0,0,1970-01-01 00:00:00.000002627,3,13,6.67,150,4,1.0,1,3,13,1.0,0.99,103,4.430816798843313,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28060,5194400,231.0,1.0,0,1970-01-01 00:00:00.000004085,3,2,6.67,232,7,1.0,2,6,2,1.0,0.97,82,5.44673737166631,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,2-Bedroom
28061,66598123,48.0,1.0,1,1970-01-01 00:00:00.000002943,2,2,6.67,281,2,1.0,1,1,2,1.0,0.98,301,3.8918202981106265,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,1-Bedroom
28062,123392782,283.0,0.0,0,1970-01-01 00:00:00.000002589,3,1,6.67,139,5,1.0,3,3,1,1.0,0.64,296,5.648974238161206,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,20410,3-Bedroom
